scenario_1,run_1,0.0,0.0.1,0.0.2,0.0.3,0.0.4,0.0.5,0.0.6,0.0.7,0.0.8,0.0.9,0.0.10,0.0.11,0.0.12,0.0.13,0.0.14,0.0.15,0.0.16,0.0.17,0.0.18,0.0.19,0.0.20,0.0.21,0.0.22,0.0.23,0.0.24,0.0.25,0.0.26,0.0.27,0.0.28,0.0.29,0.0.30,0.0.31,0.0.32,0.0.33,0.0.34,0.0.35,0.0.36,0.0.37,0.0.38,0.0.39,0.0.40,0.0.41,0.0.42,0.0.43,0.0.44,0.0.45,0.0.46,0.0.47,0.0.48,0.0.49
scenario_5,run_4,4.72144640426834,4.417048688825061,2.350145272529604,2.3552627970645315,4.3608225483244905,4.255675046217228,4.207787634706891,4.149549871821254,4.507083989604361,4.142916558408423,4.172347293084295,4.107058712478433,4.063547066478282,4.081032684213216,4.124499315592299,4.019337225176843,3.895962155835456,4.059407666420762,4.029769954518174,4.038478579605357,4.013992228871649,4.176588176567396,4.157307091489319,4.117362815384624,4.071561912698441,4.032972164767007,4.221842254890846,4.02298207176471,4.171037381180576,4.050199160329251,3.95625042250559,4.013610844897895,4.011548196857576,4.01697473454286,4.045518169712621,4.01272768587465,4.064757630746477,3.956834386951476,4.186551453070038,4.100586217894846,4.130489423555796,4.073964163080568,3.999430408166529,4.080590575025619,4.15219690331465,3.944173784770888,3.974132933430858,3.9632277115051977,4.049264883021843,3.953165224848678
scenario_5,run_5,0.0,1.3618989362083913,3.7361466714382736,1.6391692049640367,1.3621235933697005,1.4603898318619686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_6,2.6169797235302164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_7,4.634401100339672,3.819564389738935,3.82837526381617,3.897669005327044,3.71391969497362,3.477020518523639,3.4516088414065025,3.2243570524051988,2.804582029468383,2.8820019534186945,2.915904111322958,2.9390613177097733,2.8797485385030344,2.918587589849794,2.901873887396988,2.903095408229156,2.8602927089394687,2.899362688668184,2.8899356938563145,2.887462859306308,2.848461809601805,2.8768921954900883,2.8641955427259,2.8529074973345208,2.8489244782844647,2.897204081186771,2.864712626699552,2.8793481233360265,2.877864611804511,2.854745944918468,2.851372488373727,2.84755334679126,2.838906379818189,2.889867315376206,2.862863302372196,2.8791354813272063,2.856202841163912,2.85645460489995,2.849884639774545,2.88039543105522,2.874405579930098,2.8365642748763853,2.849595452098357,2.8546610846929195,2.8556520758915576,2.8583570394453184,2.83596348960215,2.850417310125553,2.868824406384368,2.882942776137533
scenario_5,run_8,4.390186030156071,4.981454045485778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_9,4.3115392953861456,4.75909243638198,3.6594918454715546,3.7013730168101686,1.932763713645543,0.0,1.914784240382272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_10,4.890399511508555,2.856893892667692,4.869005468876391,4.748488827751513,4.8564467876113575,4.692931238031205,2.0511312287447585,4.86319942849812,1.7562599136953492,4.451340039046423,4.174583324453437,4.110669056401567,4.113998319580936,4.053090763066747,3.984391086688775,4.012743460587594,4.093288187238165,4.084218956645644,3.9564384999364,3.99314329439182,3.9129467268925433,4.003565661814808,3.944601004114189,3.987325874021927,3.836179624487309,3.970148642625235,4.084824575407833,3.985340730416528,3.955383917975664,4.038891421253987,3.425182510098024,3.976907398984458,3.779828580154801,2.849792390255982,2.594297797398857,2.6560826673553226,2.757862335207098,2.734049075175416,2.716246727091216,2.726232226601598,2.6619052836716817,2.680891026144167,2.6748877746019053,2.5276236184547938,2.650866729077684,2.621120425259003,2.5372823145587025,2.6810263299237143,2.6852078270024013,2.7726763724537205
scenario_6,run_1,3.348305984647593,4.239860529578948,4.2569036260801205,3.669515694684388,4.055693118756504,4.050869960372634,3.321511275797462,3.906038086705728,3.856300496104242,3.5119939140769296,3.8394051144456527,3.311458833603154,3.850230417491496,3.3078964859665643,3.3122184033291147,3.3017187944074795,3.356504851638322,3.659161288423046,3.651368965040944,3.60224664955096,3.8196823474626287,3.3533890845086898,3.831105699021048,3.832611831467796,3.8284836027675326,3.313416110693403,3.840164090952737,3.3032338553581644,3.843883064119952,3.6191218473878064,3.326516725225225,3.319348707013385,3.842965240683492,3.3462899851754524,3.470759468898053,3.820223797151488,3.382628350055468,3.843270703622869,3.431630016665032,3.4549367686724963,3.777443053573773,3.309583702694312,3.795409953298864,3.3058211319437647,3.820749705271491,3.841933961142356,3.8388670669584033,3.3267003499505816,3.704063816001136,3.3171075979120497
scenario_6,run_2,2.727527371950472,0.0,3.7723023503870543,3.728440591423525,3.76924801270268,3.745542326157699,3.718510726584048,3.758469898108198,3.627096012483319,3.662444477423509,3.431747075994608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_3,2.9977369872358195,4.380367713017984,5.623607859756048,1.4365533194006974,5.716656974306426,5.712172272022469,5.665698517624415,5.228887871882613,5.368153913887541,5.0652411392879015,5.044297010988978,4.911228668253899,4.903837137301623,3.8354818808194775,4.840494825018204,4.89484441696743,4.7232229576315845,4.8910431393321945,4.890583578501126,4.853943842964641,4.89160259877215,4.893008333094191,4.89474498065697,4.896602635964968,4.343299040672418,3.579100943706493,4.816925176020491,4.8047010306476166,4.277196785461838,4.108721668105316,4.891854921964414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_4,2.2433078599682506,2.546731411843435,3.5856086810872854,3.5501377426285066,3.580117259940794,3.604369142632976,3.5431036790256614,3.567129847620434,3.577516569038382,3.6003757274383394,3.533166139664797,3.55458447078039,3.538638276951627,3.406134553311236,3.4312618989488857,3.427370041237129,3.3887344579338348,3.439440080302436,3.401625542998055,3.409649734580697,3.4219430932484323,3.4092141510237965,3.4074214641899307,3.4213582138580723,3.4123189145237096,3.4077205860072675,3.411465519355549,3.410243807046814,3.4158162089517927,3.4103081304923304,3.407068167496893,3.4061029581744493,3.3885477054369844,3.3850880585295564,3.415259077731201,3.402479411297015,3.416750476273459,3.4097534302319312,3.400661019889082,3.42041218460831,3.3912001969233736,3.406491442379864,3.381040289558608,3.3962670005023554,3.395172222156136,3.3938764144849456,3.395937306901312,3.39622508124958,3.391804451318918,3.393125878616321
scenario_6,run_5,1.952794487868673,3.652867914668541,3.11776055073707,2.9823637343609684,2.9664631592255266,2.5505544945884915,2.5727436163763224,2.420363399966706,2.4207670644544845,2.447418711524077,2.401292650497141,2.221067537712836,2.20572133896274,1.9909339516785869,2.272638802204784,2.496105481660404,2.3671979043103,2.590849154388072,2.5215649986620763,2.3158626928130093,2.3374229529071733,2.355420323118019,2.340315502519468,2.3217083206590203,2.1595500541994164,2.054185060358884,2.151887340702149,2.020800333526473,2.019728283045621,2.065579612053141,2.128128467888316,1.9729593209065224,1.964059367614993,2.0346308593854583,2.0525624399613083,1.9405922607474448,1.9061341350839485,1.6338471422804215,1.8664217420935136,1.8549979077869951,1.8193882472343712,1.5141679364153084,1.5227032835427088,1.8533609846287216,1.8443364058130365,1.7796243029090903,1.501101122049065,1.770981018315773,1.6873701306552695,1.736966784602191
scenario_6,run_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_7,3.059009676540663,0.0,0.0,2.0418180268824155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_8,4.115047604952475,4.040410806327966,6.5533249370645175,4.053459101315833,3.7794109014841,3.373815555646708,3.5038447743713794,3.212570355271191,3.236898246349655,2.9888103704874105,2.9993078969979825,3.049139537962154,2.990233254653188,2.9710670270923267,2.951824758854141,2.9831060030873573,2.9890766656478043,2.871247079521498,2.865615781707009,2.882045977957042,2.815275214477875,2.8618365222633058,2.7013857101164627,2.8415526890397085,2.8132815936827567,2.767104857304701,2.795279133468274,2.823129109836927,2.7892367590644094,2.6821543881271306,2.7597378473791814,2.765916029286968,2.707230103014203,2.749323177271404,2.7188365782237978,2.6490286942625545,2.693979408080614,2.703312683690627,2.7074351954900697,2.645129255922371,2.723140923667107,2.689804700778559,2.709678122295382,2.717521462613445,2.7339389334021,2.722968480306505,2.654160109609771,2.708175951811981,2.6939251726686866,2.635853225017859
scenario_6,run_9,4.797119042770773,4.695437730393531,3.382144759579183,2.85688804209015,4.297371426658731,4.30725652224873,4.28038062314188,4.330048780257087,4.299850953519015,4.354253213558361,4.36092375591847,4.379814578638293,4.375194839936452,4.250969296431887,4.367852873300444,4.314816464338168,4.302247639483086,4.362057324467704,4.259613655382353,4.345449226995356,4.276636949494537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_10,4.021747791496552,4.839823268242533,2.1049915811083664,2.175110390234825,2.153162753097908,1.9441544679777825,1.9278807307199728,1.822136355214747,1.87169979690164,1.85389340198674,1.7815753288925438,1.818150389020163,1.7409007074458405,1.881792979215486,1.804407058125584,1.840311106099571,1.8610636116229176,1.841869580542998,1.8998844038961225,1.846496580815279,1.8638436400369427,1.8347322140197977,1.8171542148830848,1.8619300413433888,1.8549731175765405,1.842404567170188,1.838979308867691,1.8628388868055803,1.797526651739469,1.8260024460642177,1.8388455071057097,1.735283304506429,1.6427189653679366,1.856224680868543,1.72351600093532,1.6250733017029115,1.802592749844272,1.7338992837285043,1.8433999183092733,1.693641587863571,1.7317939552167807,1.7781351594679844,1.7502267364813069,1.6199277596996475,1.6927157605448715,1.6793066209384284,1.723579287796405,1.7424617303680607,1.6949584158739246,1.5914827745612798
