scenario_1,run_1,2.9986037348517294,4.938811871421187,4.8944909993401975,4.896190694325343,4.872418644615935,3.211072153914857,3.331293761977516,3.319230098305736,3.322357218889376,3.298797689992738,3.295450334001284,3.164022653368567,3.164016931847352,3.164016931847352.1,3.164013117499876,3.164016931847352.2,3.164016931847352.3,3.164016931847352.4,3.164016931847352.5,3.164016931847352.6,3.164015024673614,3.164016931847352.7,3.164015024673614.1,3.164016931847352.8,3.164016931847352.9,3.164016931847352.10,3.164016931847352.11,3.164013117499876.1,3.164016931847352.12,3.164015024673614.2,3.164016931847352.13,3.164015024673614.3,3.164015024673614.4,3.164016931847352.14,3.164016931847352.15,3.164013117499876.2,3.164013117499876.3,3.164016931847352.16,3.164016931847352.17,3.164016931847352.18,3.164016931847352.13,3.164015024673614.3,3.164015024673614.4,3.164016931847352.14,3.164016931847352.15,3.164013117499876.2,3.164013117499876.3,3.164016931847352.16,3.164016931847352.17,3.164016931847352.18
scenario_4,run_8,6.918781902766725,6.961728715022303,6.956848150813006,6.949348256335823,5.829881279731495,5.591157111248552,5.666936902078589,4.891668019796936,4.83111455111041,4.699022554643139,4.416359127181634,4.345338990156649,4.263850979728528,3.1658411711711367,2.777106964448081,2.72629502858834,2.599137587685354,2.5982074310540506,2.520132775685628,2.4140945832655394,2.382166325394853,2.2694334464454218,2.1614283919508503,2.0549348947548944,2.0159973790650128,2.011667997465952,2.016980588236693,2.0028586494187874,2.002721846715664,2.0031170248014347,2.003220770565968,2.002224995659954,2.0022636778960887,2.0031760879424816,2.00010772944176,2.00172655204907,2.002135720535804,2.001680874397426,2.003186819298401,2.003152730773721,2.003220770565968,2.002224995659954,2.0022636778960887,2.0031760879424816,2.00010772944176,2.00172655204907,2.002135720535804,2.001680874397426,2.003186819298401,2.003152730773721
scenario_4,run_9,9.639893591757332,8.939167282038996,9.41950299951515,9.64313032311495,9.610150246318652,9.62348858517061,9.462113344700622,9.620927241161448,9.637200159906088,8.139076754791615,6.834027632915141,6.834027632915141,6.451164077588246,6.451164077588246,6.433727597336152,6.114857753696322,6.450847145071358,6.351950555604196,6.451164077588246,6.037575668642188,5.899360751090544,5.893636158140658,6.037577441637109,6.037577441637109,6.037577441637109,5.889312235182026,6.037577441637109,6.037560155325664,6.037577441637109,5.900047670762982,6.037577441637109,6.009046613380478,6.037553506975196,6.0375388810556245,6.002069337203101,6.037608913814617,6.00907642988897,6.037608913814617,6.037608913814617,5.893346175537238,6.037577441637109,6.009046613380478,6.037553506975196,6.0375388810556245,6.002069337203101,6.037608913814617,6.00907642988897,6.037608913814617,6.037608913814617,5.893346175537238
scenario_4,run_10,4.24030108588942,3.429133673572126,3.4563246029369665,3.483056858033756,3.311613571118967,2.7931445884023427,2.4596788571019426,2.4562575280002386,2.4507763855232136,2.477784288943557,2.38823823512242,2.344980315953757,2.3877821364833194,1.7874736060063037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_1,3.2409310241846114,2.33745284722178,2.876255425622632,3.17486822099764,2.8236984301311727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_2,7.713378607515117,7.839270320028248,7.825082508014755,7.494839558932909,7.211414834756259,6.830038013975561,5.926932780689039,5.888499753980471,4.633408413050109,4.631784835943508,4.291148952243634,4.631631248864963,4.362901164794118,4.28939731605603,4.125534574061373,4.434513652233507,4.629836166281418,4.377759529287752,4.629728445563595,4.362366883320161,4.504643717756986,4.3092597228040335,4.375983136141929,4.459606051305,4.317923310541074,4.459747286212734,4.459747286212734,4.411696681905757,4.459713957021694,4.400169533632584,4.459606051305,4.434040814562362,4.395722686581316,4.459747286212734,4.459606051305,4.432982361213567,3.5842924336282613,4.21835349511347,4.459769918102742,4.428907014463349,4.459606051305,4.434040814562362,4.395722686581316,4.459747286212734,4.459606051305,4.432982361213567,3.5842924336282613,4.21835349511347,4.459769918102742,4.428907014463349
scenario_5,run_3,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.849198220188911,6.779469377268789,6.650237739512839,6.585173314421226,6.576268708910235,5.941529512400377,4.9235880940617465,2.1450809379452287,4.904200061247618,4.898332291562863,4.898186519330969,4.898332291562863,4.8972328995730505,4.898209611745904,4.888038348892228,4.897586645683728,4.898137448219068,4.8983539411804,4.897913108297685,4.890014732523287,4.89826878643011,4.898186519330969,4.898332291562863,4.884415645353182,4.897853383695983,4.898283219360863,4.881102397351716,4.898212498303485,4.8983539411804,4.890014732523287,4.89826878643011,4.898186519330969,4.898332291562863,4.884415645353182,4.897853383695983,4.898283219360863,4.881102397351716,4.898212498303485,4.8983539411804
scenario_5,run_4,3.68681660059308,2.2984774817530003,2.408353669158217,3.964793706180578,3.780822055823438,3.661862677967593,1.858955412883063,3.543283955775025,2.168031104880183,1.8481319780439924,3.2171623373105733,3.204480513048745,3.21749919040557,2.6394736260946456,2.4918699587713125,3.1968194901936253,1.7566857982868074,3.216767488518867,3.207032114842503,3.179333018548147,3.1844692914735937,3.171623338752122,3.1878151317836245,2.1845013905166,3.107633385388084,3.159681333118071,1.7711521118875884,3.134230006811245,3.170349183087814,3.129253071247322,1.8055958256918223,1.7971346826247934,2.712312155037301,2.921831460978373,3.202879069598722,3.0982569587003024,1.807163737996636,3.1863833691205503,1.809569994341484,3.1998474720307035,1.8055958256918223,1.7971346826247934,2.712312155037301,2.921831460978373,3.202879069598722,3.0982569587003024,1.807163737996636,3.1863833691205503,1.809569994341484,3.1998474720307035
scenario_5,run_5,5.245127213414276,4.940105218678823,2.550410414390784,4.4883771868264,2.597921445375095,2.54892853103796,4.488248923458577,2.6605589418503808,2.878297070246529,3.908687734207988,3.898796318906201,3.8945649558491984,3.887228494620429,3.879615617295528,3.867831630696702,3.821249698224269,3.817369295324071,3.8172385400479656,3.8171991209612752,3.8149410100165073,3.8172385400479656,3.8172385400479656,3.8172385400479656,3.809685064488496,3.808886700904386,3.808519391368379,3.808519391368379,3.808510780426056,3.808484421374063,3.808484421374063,3.808484001358905,3.808484001358905,3.808484421374063,3.808484001358905,3.808484001358905,3.80827910903334,3.8082790546706544,3.808261170993385,3.808261170993385,3.808214674756592,3.808484001358905,3.808484001358905,3.808484421374063,3.808484001358905,3.808484001358905,3.80827910903334,3.8082790546706544,3.808261170993385,3.808261170993385,3.808214674756592
scenario_5,run_6,4.839570915724295,4.846580403670012,4.863696434070322,4.57829295279899,3.819104833752746,4.441073831152106,2.3878244077737265,2.405961454812988,3.170719195705027,3.0857666936953505,3.0824725251339102,3.4841132203488736,3.1131335791864587,3.46644426983916,4.317396947075946,4.301563904714591,4.282700737006877,3.816676736414376,4.282196906487009,4.266299709788322,4.282771955573583,3.4663195465459964,4.237162014602563,4.208101938567441,4.18742681264822,3.8398803239454073,3.828774759458622,3.750105445591396,2.873514113040658,2.5113814617016192,2.033954235195777,1.9583578043794,2.0242041410431737,1.851665263533988,3.72959916191511,2.119828395486459,3.667300445961055,3.7316737724105145,3.7296543012437136,3.706056394030552,2.033954235195777,1.9583578043794,2.0242041410431737,1.851665263533988,3.72959916191511,2.119828395486459,3.667300445961055,3.7316737724105145,3.7296543012437136,3.706056394030552
scenario_5,run_7,2.903909179031046,3.317147732525369,3.782357184323636,3.514750907913738,3.1081292636871867,3.712132651450982,3.640404995323167,3.6198824034620176,3.65905722800693,3.372119273780588,3.3820112176021624,3.209105827289203,3.188007062414323,3.323593788380413,2.8606263270875294,3.3686491625158155,3.2314954242887333,3.3353420440093324,3.06735333266732,3.188210347482089,3.127915909583074,2.856509211987947,3.181700901533867,3.1872258151482287,3.382453875022253,3.204365040495971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_5,run_8,6.849308702069358,6.84940445769672,3.894944046186188,3.633747254631477,3.0408742526847017,2.707440437558172,2.2455781900314857,2.2488641260083884,2.184023674794979,2.276917412167294,2.231499703724948,2.1780540093454164,2.184262491801218,2.1740971012828094,2.2775522135812047,2.194805766637668,2.253302072372896,2.1341769057655973,2.225448634848364,2.234365708833957,2.192855919454525,2.229186960357417,2.2295858946974283,2.1313539520205644,2.137338772697211,2.132253485924997,2.192315695386692,2.1441601134803427,2.132154566680079,2.129808263470031,2.227671685080449,2.134099940493933,2.139506883947429,2.193333467945069,2.1324229063629523,2.158057331863188,2.13621661045484,2.2208661220326285,2.13506230246866,2.1785722328829027,2.227671685080449,2.134099940493933,2.139506883947429,2.193333467945069,2.1324229063629523,2.158057331863188,2.13621661045484,2.2208661220326285,2.13506230246866,2.1785722328829027
scenario_5,run_9,20.0,20.0,20.0,3.5268633496054576,3.5269786293881302,3.526800256396327,3.5271059485957807,3.5270742188029,3.526800987358854,3.5267632746615427,3.5267514099079587,3.526778459273975,3.526843922891894,3.526843922891894,3.526815678173276,3.526777205060313,3.526804430730279,3.526777500260134,3.526777500260134,3.526777500260134,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114,3.5267640023860114
scenario_5,run_10,4.94026960497509,3.62118521698052,3.621224140537207,3.616109314128528,3.615944891115726,3.606356687330346,3.597987725484132,3.6059345139457295,3.604736602958313,3.604736602958313,3.604736602958313,3.604736602958313,3.6044091015109663,3.6044091015109663,3.584266854097001,3.6044091015109663,3.604438222559438,3.604438222559438,3.604438222559438,3.604438222559438,3.604438222559438,3.604438222559438,3.604438222559438,3.604438222559438,3.604034874546048,3.604034874546048,3.604004756593213,3.604034874546048,3.604034874546048,3.604004756593213,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.5878966927464906,3.587803453332357,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.604034874546048,3.5878966927464906,3.587803453332357
scenario_6,run_1,3.229319454636744,3.203311461979494,3.2073658062302512,3.185155996960772,3.210479556503728,3.197661796703976,3.215798729434483,3.1940868588465547,3.2177480726768315,3.1847022482289624,3.209953009357458,3.187467376064355,3.200643580004229,3.210710893852572,3.2127338388243896,3.2043585225825235,3.202364741858014,3.206449345210964,3.2019320488227723,3.168350625722951,3.1909800092421348,3.1859931146956697,3.207214368650012,3.1965815816509737,3.2048863408384856,3.1911032220236284,3.1908482728033394,3.193566695837868,3.1930902897456908,3.207461455044866,3.2045663837385825,3.2058634372637904,3.185222037819868,3.191386597361209,3.184095666257493,3.210503696405942,3.210129420136024,3.207429649514656,3.2039272773216645,3.171185097385105,3.2045663837385825,3.2058634372637904,3.185222037819868,3.191386597361209,3.184095666257493,3.210503696405942,3.210129420136024,3.207429649514656,3.2039272773216645,3.171185097385105
scenario_6,run_2,8.614030487590595,7.839270808993213,8.009537118885756,3.1892610636497407,3.1983872012760783,3.200337897010026,3.201327503733801,3.20137260669136,3.205770470314924,3.1980485522793254,3.193305064634855,3.207852789729084,3.2039371793032574,3.181576483244456,3.2025818187326904,3.2089080764542244,3.2088250177432287,3.206540033215682,3.192819031387274,3.197018691526666,3.186739880460848,3.1780453064678134,3.1866630535553164,3.1779935589034545,3.1840310786487467,3.185480964854264,3.1916482457515944,3.1864106138759323,3.1842069333214527,3.179181627934077,3.175848157346975,3.175049228906092,3.182292005186086,3.18617717302625,3.181340786594484,3.1948946524566413,3.180695348138173,3.167115241752476,3.175272764113494,3.17538933672904,3.175848157346975,3.175049228906092,3.182292005186086,3.18617717302625,3.181340786594484,3.1948946524566413,3.180695348138173,3.167115241752476,3.175272764113494,3.17538933672904
scenario_6,run_3,7.350676520769254,7.836510543596001,7.692604307170737,7.724922992484077,2.49853013389196,2.189029603185753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_4,7.9195545524235875,8.017702131094405,7.663539492462982,7.581246998964156,7.1706092378614885,6.6250745166710985,6.605124317502483,6.505183744515271,6.465543304351689,6.434697939428336,6.434697939428336,6.19960549383955,6.231661735865023,5.873087255458516,5.867858998302564,5.867858998302564,5.54638599558976,5.55275334527486,5.593597847148501,5.541328772375664,5.495324056479228,4.873382026534182,4.840215682318319,4.840215682318319,4.830829538429763,4.830829538429763,4.830829538429763,4.8308173280122215,4.8308173280122215,4.8308173280122215,4.830704259500003,4.830704259500003,4.830704259500003,4.830704259500003,4.830704259500003,4.810979301642386,4.801633710035346,4.801434776671836,4.801434776671836,4.793098198563372,4.830704259500003,4.830704259500003,4.830704259500003,4.830704259500003,4.830704259500003,4.810979301642386,4.801633710035346,4.801434776671836,4.801434776671836,4.793098198563372
scenario_6,run_5,10.052341010752942,9.884474175548856,8.161437435062238,7.975803490620484,5.259991005052619,4.949296927715749,4.927343753564713,4.879739183863186,4.879739183863186,3.969529338576351,3.695943571504015,2.772346896284255,2.6516054453394275,2.620351011817027,1.876462594904185,2.423488423948944,2.314605904507259,2.0672991205321507,1.9079794395676888,1.878780478797403,1.6520811302439862,1.9119635478918005,1.9093735216755896,1.7809691624106667,1.669237510197769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_6,4.957744684532334,6.892437321716722,6.089706273914696,6.017842509190523,6.055182254348408,5.159847378682412,4.84103346476051,4.84103346476051,4.84103346476051,4.8350146404434895,4.869566145032716,4.847293875522305,4.829740834220165,4.859643028761771,4.858289766289738,4.322440128468251,3.7607577384193807,3.4730306473983035,3.6066997258784497,3.516685538038084,3.5135349427994265,3.5360819046239813,2.964312072508217,2.9923000755023508,2.256965433789364,2.2573376868238912,2.0466559327225986,2.002128077858556,1.7125545690737394,1.6752226156894472,1.581139165192901,1.6412685012378516,1.5872041646548518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.581139165192901,1.6412685012378516,1.5872041646548518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_7,3.223402169767537,3.155187209741904,2.448316771605729,2.405126004064403,1.672793727560379,1.6440145573127984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_8,7.70485975517276,7.674191968895997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scenario_6,run_9,6.109954440415004,5.588357046313959,5.5883585144984815,5.529036943132344,4.964267584909518,4.6589771937751685,4.5344359791884346,3.839940940416588,4.213000715518223,4.224736514106468,4.165198757954194,4.150458378537548,3.7807855759037023,3.56846681634575,2.8570207281400566,2.4388882296171484,2.186418930931992,2.1489613394610703,2.1013493477646383,1.911847249587696,1.707333567965148,1.7516344830987731,1.920094850786928,1.6645408139929407,1.6509017537041693,1.6580939283327158,1.6692762587675505,1.5820845996934103,1.6538896800021137,1.6490383223891074,1.597211125820902,1.6597249295744323,1.6587454755513875,1.6172937978192816,0.0,1.6586904010227026,1.6594004988394762,1.5806390981579808,1.6593057169486995,1.6383336075548292,1.597211125820902,1.6597249295744323,1.6587454755513875,1.6172937978192816,0.0,1.6586904010227026,1.6594004988394762,1.5806390981579808,1.6593057169486995,1.6383336075548292
scenario_6,run_10,5.395723902363655,5.8780876359820695,5.365565392428147,5.295300610601517,4.392181347901106,4.8115616794703016,4.914622666826985,4.892984531313265,4.881895238031138,4.89898791154383,4.870355359219173,4.880546288153287,4.877704718007086,4.877437705887429,4.902090323006209,4.879020111554237,4.87273905349797,4.862352651129839,4.884828856750125,4.881547618150423,4.870624620742271,4.888073655779468,4.88745486384378,4.883044297784992,4.874471462004203,4.878070557767559,4.875322654697292,4.880503228490476,4.880503160845926,4.8805326949386245,4.873393258665816,4.877706462672428,4.880525176125774,4.87574126548718,4.874296252814376,4.8805326949386245,4.880532492006126,4.875138791307886,4.880532492006126,4.874084310683534,4.873393258665816,4.877706462672428,4.880525176125774,4.87574126548718,4.874296252814376,4.8805326949386245,4.880532492006126,4.875138791307886,4.880532492006126,4.874084310683534
