scenario,run,npc_vertical_silence,npc_horizontal_silence,npc_behavior_silence,pedestrian_vertical_silence,pedestrian_horizontal_silence,pedestrian_direction_x_silence,pedestrian_direction_y_silence,pedestrian_speed_silence,weather_sun_angle_silence,weather_fog_density_silence
scenario_5,run_1,0.020477815699658702,0.01820250284414107,0.012514220705346985,0.022753128555176336,0.022753128555176336,0.02502844141069397,0.027303754266211604,0.02957906712172924,0.02161547212741752,0.013651877133105802
scenario_5,run_3,0.027808676307007785,0.017797552836484983,0.026696329254727477,0.013348164627363738,0.021134593993325918,0.026696329254727477,0.02335928809788654,0.034482758620689655,0.01557285873192436,0.024471635150166853
scenario_5,run_4,0.018626309662398137,0.020954598370197905,0.018626309662398137,0.030267753201396973,0.02211874272409779,0.018626309662398137,0.01979045401629802,0.020954598370197905,0.024447031431897557,0.020954598370197905
scenario_5,run_5,0.021822849807445442,0.01797175866495507,0.025673940949935817,0.02053915275994865,0.019255455712451863,0.024390243902439025,0.024390243902439025,0.019255455712451863,0.03209242618741977,0.02053915275994865
scenario_5,run_6,0.019340159271899887,0.026166097838452786,0.022753128555176336,0.015927189988623434,0.02502844141069397,0.02844141069397042,0.012514220705346985,0.019340159271899887,0.02844141069397042,0.01820250284414107
scenario_5,run_7,0.020954598370197905,0.011641443538998836,0.023282887077997673,0.01629802095459837,0.023282887077997673,0.023282887077997673,0.01979045401629802,0.01979045401629802,0.01979045401629802,0.015133876600698487
scenario_5,run_8,0.025611175785797437,0.017462165308498253,0.024447031431897557,0.024447031431897557,0.02677532013969732,0.023282887077997673,0.02211874272409779,0.02211874272409779,0.020954598370197905,0.020954598370197905
scenario_5,run_9,0.019340159271899887,0.019340159271899887,0.023890784982935155,0.02844141069397042,0.02502844141069397,0.027303754266211604,0.022753128555176336,0.023890784982935155,0.020477815699658702,0.013651877133105802
scenario_5,run_10,0.013651877133105802,0.03299203640500569,0.02502844141069397,0.023890784982935155,0.020477815699658702,0.010238907849829351,0.020477815699658702,0.019340159271899887,0.022753128555176336,0.02161547212741752
scenario_6,run_2,0.021134593993325918,0.021134593993325918,0.020022246941045607,0.021134593993325918,0.020022246941045607,0.018909899888765295,0.020022246941045607,0.024471635150166853,0.024471635150166853,0.01557285873192436
scenario_6,run_1,0.014460511679644048,0.02224694104560623,0.021134593993325918,0.01557285873192436,0.013348164627363738,0.021134593993325918,0.02335928809788654,0.025583982202447165,0.018909899888765295,0.013348164627363738
scenario_6,run_3,0.014460511679644048,0.028921023359288096,0.024471635150166853,0.021134593993325918,0.021134593993325918,0.018909899888765295,0.017797552836484983,0.018909899888765295,0.02335928809788654,0.014460511679644048
scenario_6,run_4,0.02224694104560623,0.027808676307007785,0.026696329254727477,0.018909899888765295,0.021134593993325918,0.034482758620689655,0.021134593993325918,0.028921023359288096,0.034482758620689655,0.01668520578420467
scenario_6,run_5,0.020674646354733407,0.022850924918389554,0.025027203482045703,0.01958650707290533,0.022850924918389554,0.03482045701849837,0.02176278563656148,0.017410228509249184,0.013057671381936888,0.015233949945593036
scenario_6,run_6,0.022753128555176336,0.03185437997724687,0.023890784982935155,0.03299203640500569,0.022753128555176336,0.02502844141069397,0.026166097838452786,0.022753128555176336,0.02161547212741752,0.017064846416382253
scenario_6,run_7,0.01820250284414107,0.02161547212741752,0.020477815699658702,0.02957906712172924,0.013651877133105802,0.023890784982935155,0.026166097838452786,0.019340159271899887,0.03299203640500569,0.017064846416382253
scenario_6,run_8,0.014652014652014652,0.028083028083028084,0.02442002442002442,0.020757020757020756,0.019536019536019536,0.020757020757020756,0.02564102564102564,0.020757020757020756,0.017094017094017096,0.013431013431013432
scenario_6,run_9,0.01557285873192436,0.03670745272525028,0.01668520578420467,0.028921023359288096,0.02335928809788654,0.017797552836484983,0.020022246941045607,0.018909899888765295,0.017797552836484983,0.01668520578420467
scenario_6,run_10,0.022964509394572025,0.022964509394572025,0.016701461377870562,0.03549060542797495,0.008350730688935281,0.022964509394572025,0.033402922755741124,0.025052192066805846,0.008350730688935281,0.018789144050104383
